,B_X,B_Y,B_Z,B_?,EDP_X,EDP_Y,EDP_Z,EDI_X,EDI_Y,EDI_Z,IsEdi
199,136.6229937,-120.1719629,8.288563783,182.1423766,-0.1676460349,-0.2473065747,-0.8143782035,-0.0376031,-0.13780642,-1.3703257,0
200,136.9249096,-120.2940345,8.253400858,182.4478087,0.1327080791,0.1865850867,0.5187355565,0.26281407,0.29644787,-0.03847885,0
201,137.6173438,-120.4544434,8.165669944,183.0696067,0.112841099,0.161849981,0.4879120753,0.24301735,0.27260253,-0.07222235,0
202,138.1334853,-120.6620339,7.92392388,183.5836949,-0.2125683301,-0.1112122674,2.005767198,-0.08298542,0.00020648804,1.4434543,0
203,138.544515,-120.7513319,7.870923551,183.9494852,0.2223143905,0.3234197331,1.05080682,0.35194752,0.43538794,0.48674995,0
204,138.9999037,-120.9039899,7.641124022,184.3831131,-0.1566362853,-0.05133586189,2.03479224,-0.027585829,0.06125897,1.4687974,0
205,139.4332866,-121.0716058,7.415115033,184.8105943,0.3892291775,0.504599511,0.9192062339,0.5177124,0.61779064,0.35136497,1
206,141.4626408,-121.8169335,6.54014034,186.7988603,0.6552561215,0.7980250082,0.7016102226,0.78164953,0.91385496,0.12518586,1
207,142.0139064,-122.085658,6.351532827,187.3851603,0.489522132,0.592428732,0.4473128933,0.61559993,0.7089759,-0.13145474,1
208,142.3869248,-122.2871973,6.155085308,187.7926363,0.2698214714,0.3163554483,0.04799989433,0.39546424,0.4334374,-0.532376,1
209,142.8314412,-122.584703,5.884920329,188.3147806,0.1887079703,0.2886784291,1.433899504,0.31372944,0.40639484,0.8516036,1
210,143.2640093,-122.758402,5.60519691,188.7475076,0.3111551481,0.3615155943,-0.02994787714,0.4354053,0.479848,-0.61409867,1
211,144.2718223,-123.1454079,5.564740103,189.7633102,-0.08746620107,-0.1276560584,-0.5514127172,0.03734524,-0.008022882,-1.1398495,1
212,144.7793852,-123.4069826,5.357456832,190.3130473,0.2617225581,0.371460811,1.481988411,0.3861293,0.4917732,0.89138305,1
213,147.6971873,-124.7819174,5.395901366,193.427246,-0.2375634355,-0.2039077383,1.788487342,-0.11062355,-0.079735905,1.1853881,1
214,148.553387,-125.252095,5.348096038,194.3831181,0.4994719827,0.6172612443,0.5832570087,0.62703216,0.7426423,-0.023549346,1
215,149.7315136,-125.7872796,4.942757487,195.6179849,-0.1889696333,-0.2530741743,-0.7036050079,-0.062053166,-0.12604196,-1.3154818,1
216,150.1938916,-126.1333755,4.537137275,196.1846451,-0.08963143712,-0.03579581239,1.953320603,0.036161028,0.091910236,1.339439,1
217,154.8834027,-128.4466563,3.656551055,201.2480736,-0.05590421616,-0.08207886756,-0.4985522738,0.07034651,0.05210602,-1.1326313,1
218,157.4570129,-129.7357486,3.142324598,204.04399,-0.1355361688,-0.1806533605,-0.6409492604,-0.009054524,-0.042774,-1.2861849,1
219,158.3513099,-130.3070362,2.799630163,205.0924114,-0.1568675018,-0.2195228187,-1.286032961,-0.03083601,-0.08031386,-1.9351705,1
220,159.3709629,-130.8145765,2.487608794,206.1983035,0.2341782905,0.279881139,-0.2707868774,0.35983747,0.4205432,-0.92433727,1
221,159.8155796,-131.0076411,2.348539524,206.6628612,0.4650711128,0.5650403757,-0.1262460775,0.5905653,0.7063793,-0.7817393,1
222,160.2053884,-131.345801,1.858646429,207.17368,0.2941345482,0.3596850558,0.07981087506,0.41816387,0.5016662,-0.577409,1
223,160.9206525,-131.3939869,2.031108329,207.759377,0.4781628662,0.5932340492,0.5063313684,0.6031494,0.7361012,-0.15391454,1
224,161.9424089,-131.8910465,1.297292066,208.8594787,-0.1679417223,-0.182121903,2.411790473,-0.04502794,-0.037740145,1.7471039,1
225,162.6774745,-132.0462811,1.301674061,209.5277363,-0.1689087076,-0.2174860938,-0.9103959087,-0.045615762,-0.072175555,-1.5782042,1
226,164.5179914,-132.8968215,0.9955769784,211.4916567,-0.235340346,-0.2962018346,-0.6603139037,-0.111733906,-0.14824738,-1.3361089,1
227,165.6723778,-133.350228,0.4222980786,212.6729916,-0.2160333751,-0.2717329826,-0.9470410639,-0.09390049,-0.122152776,-1.6278192,1
228,169.1570467,-134.6415714,-0.3182868306,216.2002605,-0.2140471372,-0.2666808912,-0.947077463,-0.09240338,-0.112208724,-1.6429182,1
229,169.6911409,-134.7390953,-0.4418498058,216.6792628,0.3684800636,0.461814235,0.5132010753,0.4898628,0.61697364,-0.18491556,1
230,170.175042,-135.094189,-0.5646684395,217.2793216,0.406319186,0.5089544097,0.6065056663,0.5277374,0.66482896,-0.09372707,1
231,171.0260684,-135.3466371,-0.880851867,218.1041126,-0.07410421684,-0.1080673746,2.223510328,0.04658759,0.049021818,1.519591,1
232,172.2831348,-135.6475729,-1.164477537,219.2785871,-0.1193720929,-0.1692284287,2.064431881,0.0008976249,-0.010386937,1.3550848,1
233,172.7114401,-135.680922,-1.331968664,219.6368138,0.5071371525,0.6371372046,0.7811239352,0.6268963,0.79656315,0.06993569,1
234,173.9818622,-136.4665062,-1.560808305,221.1226567,-0.1553295861,-0.1862491212,-1.117406827,-0.035218805,-0.024921533,-1.8341604,1
235,175.1731711,-136.9898095,-1.65567784,222.3838764,-0.1498092942,-0.1772505343,-1.20493369,-0.029134382,-0.014214354,-1.9268665,1
236,175.5701633,-137.0949382,-1.708767097,222.7617921,0.1640959319,0.202346953,0.6126611158,0.2847968,0.3659418,-0.11099081,1
237,175.8113842,-137.1903881,-1.689960317,223.0105412,-0.1035539727,-0.1645567199,2.577026993,0.017415892,-0.0006049704,1.8523208,1
238,179.2386495,-138.6941005,-2.303530604,226.644767,-0.104753996,-0.1793767183,2.674524307,0.016546955,-0.010330448,1.9348329,1
239,179.9816822,-138.9600098,-2.357252676,227.3957871,-0.1574919228,-0.1908265009,-0.8117637841,-0.035912715,-0.020754235,-1.5546682,1
240,180.5824336,-139.1610491,-2.581335765,227.9966543,-0.1676708818,-0.2587437586,2.244119488,-0.046579245,-0.08778009,1.4985902,1
241,181.6101109,-139.540845,-2.919923554,229.0467169,-0.06944256637,-0.1487925403,2.848210088,0.051003113,0.02365956,2.0982046,1
242,181.928719,-139.597131,-2.916845616,229.3336496,0.2076280656,0.2598074021,0.5086066788,0.32824296,0.43269762,-0.24277562,1
243,182.2573919,-139.7125992,-2.940330024,229.6650014,0.001590332942,-0.004294803029,0.2906679888,0.122339584,0.16906795,-0.4621445,1
244,183.2926592,-140.2286024,-3.270617187,230.8049984,-0.2022969488,-0.2442729261,-0.8874026428,-0.0819326,-0.06927997,-1.6447874,1
245,184.6337909,-140.8561251,-3.479392724,232.2545753,-0.227300685,-0.2692477672,-1.181304393,-0.1066955,-0.09230567,-1.9445372,1
246,185.0952281,-141.0109888,-3.563065292,232.7166323,-0.05772992786,-0.1363677105,2.416013755,0.06292699,0.041347574,1.6507211,1
247,185.7617486,-141.3338929,-3.602750335,233.4430939,-0.2282765598,-0.2549403645,-1.787379373,-0.107224494,-0.07625373,-2.55558,1
248,186.8981563,-141.9814654,-3.979781598,234.7455784,-0.1835099527,-0.2186884128,-0.8253836283,-0.062895276,-0.038243365,-1.5985898,1
249,188.231522,-142.3885227,-4.217735939,236.0580109,-0.1776398204,-0.2024179704,-1.12433757,-0.05711044,-0.02000724,-1.903373,1
250,190.8896824,-143.5170347,-4.620788406,238.8668355,-0.1806643309,-0.2014460934,-1.227838815,-0.059693377,-0.015087477,-2.018511,1
251,192.857867,-144.119178,-5.027149608,240.8106387,0.2088041716,0.2573062545,0.624486206,0.32934663,0.44649357,-0.17476572,1
252,194.2116724,-144.5204233,-5.482865948,242.1453787,0.353441444,0.4601511109,0.3778501509,0.47299838,0.6513637,-0.42734325,1
253,195.1181684,-144.9595913,-5.853559486,243.1432637,-0.1758496824,-0.2014851055,-0.8915709583,-0.05702427,-0.008868306,-1.7007633,1
254,196.365813,-145.6170376,-6.092974632,244.5423823,-0.1790739865,-0.1992746585,-1.017904534,-0.060074337,-0.0047136946,-1.8326015,1
255,200.2722059,-146.6824451,-6.722975876,248.3342466,-0.08668976501,-0.2808273251,3.550408384,0.032082394,-0.08053786,2.7186062,1
256,200.6617516,-146.727405,-6.839523412,248.6782107,-0.1583661345,-0.1707028838,-0.9985060578,-0.03988996,0.030176528,-1.8320259,1
257,201.0431062,-146.8034344,-6.914649426,249.0329068,-0.297358355,-0.3209997261,-1.84983808,-0.17899531,-0.119566314,-2.6850276,1
258,203.3912648,-147.7349445,-7.645046029,251.4996523,-0.2260577242,-0.2567128837,-1.068966319,-0.10886368,-0.051610943,-1.9145439,1
259,204.9632429,-148.0486761,-7.790510185,252.9605388,-0.2175487023,-0.2373568121,-1.222914405,-0.10010616,-0.029906448,-2.0754063,1
260,206.5038191,-148.6120172,-8.236039746,254.5529234,-0.2293094325,-0.2236459395,-1.729681007,-0.112625055,-0.013886682,-2.5889504,1
261,207.8436129,-149.1695969,-8.43534958,255.972036,-0.1922623062,-0.2104751344,-1.021826725,-0.07530297,0.0014153412,-1.8870388,1
262,210.8474436,-150.2562183,-9.151817635,259.0701086,-0.2309083325,-0.233243627,-1.513185947,-0.114740506,-0.016723832,-2.3916733,1
263,213.1058988,-150.9982478,-9.356102823,261.3467535,-0.02594107059,-0.2141695604,2.873042771,0.090965495,0.005874386,1.9845562,1
264,213.4894563,-151.159254,-9.646615872,261.7631033,0.09676869664,0.1085911165,0.4350891788,0.21278109,0.3292512,-0.45510814,1
265,213.8701347,-151.3180092,-9.713013586,262.1677143,-0.2188031433,-0.2196984822,-1.41303019,-0.102775484,0.0015418846,-2.304906,1
266,218.5932861,-152.8363952,-10.70812687,266.9394053,-0.2172212225,-0.1992947118,-1.614847265,-0.102104194,0.029304834,-2.5276606,1
267,222.876632,-154.059553,-12.08613514,271.2091844,0.2403747619,0.2981084404,0.629835205,0.35255694,0.53351,-0.3020654,1
268,223.3572321,-154.228721,-12.31716352,271.7106263,0.3286727243,0.4221783568,0.6709360774,0.4402012,0.6582898,-0.2630837,1
269,223.743795,-154.3318652,-12.4736714,272.0941104,0.3541226106,0.5212101797,-0.1077198035,0.46523902,0.7579323,-1.0434636,1
270,224.2004344,-154.3977604,-12.4954539,272.5080422,0.1690365246,0.227679035,0.2165119271,0.28027079,0.4650957,-0.72125566,1
271,225.0352812,-154.664148,-12.9634958,273.3677503,0.4675137597,0.6361755798,0.5198341842,0.5773504,0.8748999,-0.42165437,1
272,226.3561991,-154.9489711,-13.30826852,274.6332384,-0.2655991023,-0.2238263017,-1.927715308,-0.15648644,0.016937155,-2.8750753,1
273,227.9562506,-155.470652,-14.09420537,276.2857588,-0.3824142048,-0.289999869,-3.014878356,-0.27548563,-0.04668648,-3.969388,1
274,231.1455129,-156.4702912,-15.16869523,279.5376257,-0.3727131632,-0.2466250908,-3.162865453,-0.2681018,0.0018278515,-4.131641,1
275,232.5901494,-156.7470239,-15.36615889,280.8984222,0.1507747345,0.1872957396,0.3671883073,0.25530618,0.43800735,-0.60802704,1
276,234.7091486,-157.4967923,-15.67812186,283.089091,-0.1991845435,-0.1288415043,-1.692968066,-0.09445296,0.12525299,-2.6776273,1
277,235.3183405,-157.6479017,-15.87348395,283.6891873,0.04417290131,0.03287395187,0.3230532758,0.14841853,0.2878971,-0.6643139,1
278,237.0854103,-158.21149,-16.20616727,285.4873089,0.2551297683,0.368110281,0.1279827581,0.35918772,0.6259939,-0.86728835,1
279,237.7702608,-158.6056807,-16.39259911,286.2851202,0.5568874707,0.742565283,0.8877097561,0.66086775,1.0016289,-0.110639505,1
280,239.1635753,-158.9926897,-16.72037287,287.675977,0.06277059332,-0.2833074033,3.594788456,0.16621885,-0.02205168,2.5902238,1
281,243.4410088,-160.4359923,-17.45850935,292.0753894,-0.2609590365,-0.2186950708,-1.639871152,-0.15753977,0.049635008,-2.6636305,1
282,245.0706224,-161.2267579,-17.78578737,293.8877443,-0.2753525245,-0.1883382206,-2.094519182,-0.17183511,0.08275545,-3.125594,1
283,252.805513,-163.1142378,-18.38918903,301.4217078,0.0431084856,-0.3559845989,3.75779931,0.14889275,-0.07185896,2.6918418,1
284,255.4610575,-163.9911545,-18.78167737,304.1483099,-0.2417406598,-0.1926689253,-1.616202419,-0.13568078,0.09600424,-2.6941507,1
285,256.2021665,-164.5749384,-18.86499939,305.0907358,0.0472924674,-0.3566405813,3.75996901,0.1539882,-0.06659567,2.6786838,1
286,259.26306,-164.9098621,-19.36341316,307.8758534,-0.2751086964,-0.2107778733,-1.908150703,-0.16919671,0.08432063,-3.0032876,1
287,261.1933223,-165.1899829,-19.55131372,309.6642588,-0.2869965012,-0.2363100155,-1.844770269,-0.1809166,0.0620739,-2.9486692,1
288,261.9342111,-165.1730643,-19.68829696,310.2890812,0.1494832601,0.1004492501,1.143070638,0.25514907,0.3999976,0.035822615,1
289,262.7264813,-165.4748217,-19.87916875,311.1307028,0.1930769509,0.2132887332,0.7729188358,0.298603,0.5142865,-0.3379459,1
290,266.7025602,-166.2624,-21.0324499,314.9853756,0.3121385059,0.4623023418,0.2985722453,0.41491735,0.7699794,-0.830338,1
291,275.6546808,-168.6818093,-23.73784015,324.0409501,0.2189415066,0.2534122424,0.7377924309,0.31588167,0.5764214,-0.43180665,1
292,287.5529275,-171.0876344,-26.42994909,335.6429705,-0.3262152271,-0.2080143377,-2.213416637,-0.23428395,0.13557176,-3.4373398,1
293,290.5224568,-171.4289345,-27.25545307,338.4287977,0.2042808748,0.283738961,0.3861623609,0.29391807,0.63240486,-0.851381,1
294,296.085534,-172.6066913,-27.97370123,343.8636845,0.05193890167,-0.004772796266,0.5764249082,0.14167488,0.35385817,-0.6866393,1
295,298.3421446,-172.9889435,-28.40609273,346.034837,0.2223822667,0.2875100481,0.5823110762,0.31140882,0.6501573,-0.6911336,1
296,299.6102984,-173.1352856,-28.73693782,347.2290044,0.2082425454,0.2566667436,0.6189673445,0.2963885,0.62153965,-0.66032475,1
297,306.4341552,-174.1837959,-30.36386464,353.7850052,0.07197907218,0.07008703141,0.3213200721,0.15643764,0.44717005,-0.98947364,1
298,308.938176,-174.5394656,-31.13653561,356.1969556,0.1667878565,0.2194815222,0.4209230652,0.24905154,0.6009897,-0.90144116,1
299,313.5271136,-175.3809206,-32.57895413,360.7202504,0.2729937741,0.3236162424,0.8819241034,0.35125014,0.7130798,-0.46155015,1
300,316.0946787,-175.8646434,-33.42771975,363.2652286,0.3398359723,0.4743318776,0.7151414399,0.41570434,0.86830986,-0.64017713,1
301,317.4478108,-176.1258495,-33.84077722,364.6074791,0.3368666571,0.4864213404,0.6252611134,0.4116267,0.8827773,-0.7362949,1
302,318.0088736,-176.1610585,-34.09045006,365.1362815,0.3886197746,0.197695188,2.604687253,0.46249378,0.5950471,1.240512,1
303,320.7080313,-176.6010502,-34.9390715,367.7802231,0.8300829849,0.5617430428,4.782381755,0.9015124,0.9638156,3.4057436,1
304,322.8020643,-177.0756927,-35.50685361,369.8887709,0.3006477104,0.4256783954,0.6066686831,0.3707533,0.8314523,-0.7796122,1
305,326.7658977,-177.7165597,-36.91582611,373.7939231,0.4019719423,0.6009528043,0.6589091719,0.4677857,1.0137424,-0.74574226,1
306,328.0706995,-177.9321867,-37.23334336,375.0687453,0.4660493334,0.7415809176,0.5601939406,0.5311138,1.1567454,-0.8505143,1
307,332.1849927,-178.6458166,-38.40445575,379.1254422,0.103728082,0.05866398301,0.6222245876,0.16566484,0.48120034,-0.8075546,1
308,333.6060286,-178.9058301,-39.2323378,380.577795,0.2132598601,0.2850213459,0.4992827193,0.27219597,0.70989305,-0.9370473,1
309,355.0437107,-182.4256225,-43.48042413,401.5291755,-2.043377651,-2.578466852,-5.959002689,-1.9925772,-2.1134033,-7.495398,1
310,355.7655673,-182.3950193,-43.80768397,402.1892665,0.3143863036,0.1658847516,1.865986661,0.36386797,0.63223326,0.32617065,1
311,356.6385583,-182.4829724,-43.97046947,403.0192091,0.1491337007,0.1274359017,0.668517865,0.19823323,0.5954091,-0.87539,1
312,362.6331084,-183.1562801,-45.44842754,408.7964226,0.1792069855,0.2137969648,0.5561476867,0.22419958,0.6929685,-1.0159082,1
313,365.6309101,-183.5173546,-46.29248281,411.7129277,0.08810686358,0.07663582948,0.376626272,0.13060705,0.56142,-1.2095261,1
314,368.7182467,-183.9269446,-47.07472562,414.7267588,0.1402498942,0.1310717082,0.5739025043,0.18062383,0.62168825,-1.0267652,1
315,370.2460441,-184.1902375,-47.5291196,416.253751,0.08305124036,0.05069376951,0.4380875538,0.122147,0.5441721,-1.1697445,1
316,371.8650762,-184.2191253,-47.93300989,417.7534077,0.3935090296,0.5437363628,0.9548462143,0.43123972,1.040246,-0.6606552,1
317,373.3067788,-184.5543161,-48.32620078,419.2298481,0.1375141124,0.1851994681,0.3402054191,0.17433618,0.68447363,-1.2820466,1
318,374.8866297,-184.5548134,-48.71651813,420.6824666,0.1294610189,0.1522945421,0.4043504321,0.16494688,0.65458465,-1.2254229,1
319,376.4190996,-184.7892975,-49.02400723,422.1868792,0.1390789978,0.189946498,0.3367230326,0.17390803,0.69517916,-1.3002561,1
320,379.439853,-185.0730266,-49.58593602,425.0710339,0.01382022533,-0.07542932514,0.3721968431,0.04734134,0.4357217,-1.2790984,1
321,381.1360456,-185.3335121,-49.75433945,426.7185004,0.08711548006,0.05978752402,0.4300892632,0.12067913,0.5742563,-1.2291828,1
322,384.2774175,-185.5020971,-50.18379626,429.6493668,0.079891577,-0.05581526552,0.8077089473,0.11260259,0.4648722,-0.86650705,1
323,395.0144041,-186.2777812,-51.35929309,439.7426139,-0.06652227364,-0.1884225837,0.1544346174,-0.035047982,0.3540353,-1.57096,1
324,402.128882,-186.668593,-52.23279321,446.4090597,-0.1032509532,-0.3086773936,0.2916469438,-0.07321323,0.24835353,-1.467806,1
325,405.3407762,-186.9972157,-52.56983281,449.4804762,0.1216392148,0.1111518956,0.5283186593,0.15150861,0.6748377,-1.2464709,1
326,408.6093416,-187.1388906,-53.30836568,452.5752149,0.2283544653,0.2520629565,0.8546425504,0.25594383,0.82233834,-0.93583494,1
327,411.9728424,-187.3038586,-53.38531122,455.6910305,-0.02664635898,-0.1996197291,0.482097733,0.0017345592,0.377726,-1.3245212,1
328,413.6375429,-187.3121586,-54.77800285,457.3647386,0.3551176216,0.5477751273,0.7976635972,0.37757435,1.1280438,-1.0169777,1
329,415.3705379,-187.1983127,-54.74394421,458.8820703,0.5625841209,0.9537480809,0.992612661,0.58550256,1.5377345,-0.83044976,1
330,420.5591431,-186.9396197,-56.11106847,463.6430064,0.2386309391,0.3307092942,0.6731782756,0.25624663,0.9250943,-1.175043,1
331,422.2675437,-186.9362877,-56.84697769,465.281219,0.6594508244,1.217848809,0.8786577703,0.6741451,1.8156002,-0.97784376,1
332,424.0710357,-187.0509847,-57.29382665,467.0191644,0.5166700865,0.9822486553,0.6029100468,0.52993774,1.5836285,-1.262252,1
333,425.6913656,-187.0038131,-57.83665374,468.5388103,0.3588602656,0.4681410733,1.117273177,0.37000212,1.0728,-0.75576985,1
334,427.5064593,-187.0190458,-58.16553962,470.2351654,0.494361999,0.8150415445,1.002089012,0.50447273,1.4234256,-0.87972957,1
335,429.3231096,-186.9705348,-58.19270665,471.8714726,0.5643418044,1.071634329,0.7070548327,0.5747183,1.6839023,-1.1835806,1
336,431.2205317,-187.0355117,-58.54006025,473.6669284,0.2780644839,0.3456251436,0.9338381794,0.28740308,0.9617662,-0.96594226,1
337,436.5336877,-186.8767188,-59.49020957,478.564167,0.6690232263,1.327677975,0.7234056029,0.67511004,1.9549038,-1.2022358,1
338,438.2725532,-187.0053154,-59.6581117,480.2217188,0.3028708712,0.4279807337,0.8736911038,0.30881754,1.058908,-1.0603374,1
339,440.247928,-186.9627653,-60.00310543,482.0514986,0.3047971327,0.4323482882,0.8757287324,0.30958265,1.0674012,-1.0679111,1
340,443.9437887,-187.0723872,-60.31823503,485.510519,0.4667145557,0.8524615368,0.7805657662,0.47111675,1.4953712,-1.1809691,1
341,447.5740309,-187.2087612,-61.63566707,489.0486411,0.4106237767,0.7292202931,0.7535061652,0.41007653,1.3795199,-1.2256519,1
342,449.6218571,-187.106706,-61.40071616,490.8551522,0.4730326008,0.8765793022,0.7826377278,0.47388822,1.531391,-1.2065078,1
343,454.3952125,-187.1019468,-62.61380202,495.3812999,0.3824569504,0.5795728832,1.033597321,0.37884736,1.244254,-0.9787914,1
344,455.3634488,-187.0647933,-62.72107397,496.2691157,0.2614629826,0.4057292993,0.6737436242,0.2575415,1.07251,-1.3433917,1
345,460.1583853,-187.4937136,-63.98038486,500.9921125,0.6057850805,1.240788683,0.7095129776,0.5978656,1.9175937,-1.3308141,1
346,462.2650198,-187.4812292,-64.25790382,502.9584519,0.4038052073,0.787053428,0.5933708811,0.39505062,1.4682907,-1.4572117,1
347,466.1275189,-187.6119879,-65.02532234,506.6571086,0.3265951404,0.5770753246,0.6607843505,0.3154262,1.2665695,-1.4086175,1
348,471.8357462,-187.9291033,-66.02891115,512.1583566,0.3843530472,0.8148239898,0.41361675,0.3704298,1.5167207,-1.6835902,1
349,473.9123447,-187.8278364,-66.51576489,514.0978067,0.2587101489,0.4990087173,0.4187797491,0.24285981,1.2053236,-1.6886494,1
350,475.8497432,-187.700138,-66.9721558,515.8968646,0.4608826114,0.9208209088,0.6828081213,0.4431713,1.6312692,-1.4341787,1
351,478.0119682,-187.5888556,-67.06364712,517.8634475,0.2914625867,0.5302020715,0.5792763222,0.2736496,1.245446,-1.5483533,1
352,480.0323895,-187.427763,-67.47757074,519.7244174,0.1924969441,0.2963387446,0.5333168094,0.17295738,1.0158724,-1.6042854,1
353,482.200669,-187.377219,-67.7315877,521.7425261,0.3247362571,0.6846742307,0.3993306631,0.3044427,1.4089868,-1.748932,1
354,484.0913506,-187.3372081,-68.03155022,523.5149575,0.3096455085,0.619065286,0.4862033803,0.28834724,1.3475546,-1.6713758,1
355,486.126768,-187.0417984,-68.58078883,525.363882,0.4693474673,0.9638617673,0.6823383465,0.44552085,1.6967686,-1.4854258,1
356,488.2466964,-186.8566849,-68.91085929,527.3034968,0.4443630781,0.9722110626,0.4978862093,0.419171,1.7097032,-1.6803668,1
357,490.1597781,-186.7706835,-69.19150733,529.0815628,0.3849576244,0.7303812144,0.7420648037,0.3588199,1.4722707,-1.4457018,1
358,494.3665711,-186.4152875,-69.62272418,532.9129941,0.4066327691,0.7319479621,0.9145491542,0.37888256,1.4832484,-1.294107,1
359,496.4956074,-186.4538299,-70.07686394,534.9613515,0.5782481784,1.12628033,1.090347796,0.54890287,1.8821638,-1.1287466,1
360,498.5795582,-186.2793685,-70.49908706,536.890789,0.3022152762,0.5868285976,0.567419126,0.27111772,1.3473648,-1.662068,1
361,503.1740571,-185.9517173,-71.27058945,541.1485181,0.2956256088,0.4421244412,0.9226220895,0.26136327,1.2126406,-1.3296216,1
362,505.3029529,-185.98501,-71.93017751,543.2268266,0.4390214137,0.8630305195,0.8386938793,0.40219232,1.6380812,-1.4240234,1
363,507.6197483,-185.6520544,-72.10928157,545.2927896,0.4983135387,1.235914295,0.3075062295,0.46060723,2.016185,-1.9668103,1
364,511.961459,-185.5154734,-73.19637494,549.4345118,0.4867977519,0.9650507537,0.9455089603,0.4447505,1.7548587,-1.3503449,1
365,514.4481296,-185.1053156,-73.45243894,551.6485273,0.4123955752,0.6739479785,1.179059541,0.3689854,1.4692804,-1.1292713,1
366,516.4523042,-185.0270716,-73.9383037,553.5565408,0.3827051384,0.7315654812,0.8287625699,0.33735335,1.5313966,-1.4895548,1
367,517.6774257,-184.9856308,-74.08958455,554.7060944,0.3001063152,0.7714701006,0.1536350932,0.25421327,1.5739846,-2.1707327,1
368,520.0747266,-184.759473,-74.21457855,556.8855992,0.2667539778,0.4020274349,0.8546125676,0.22040674,1.2100302,-1.4817234,1
369,524.4805256,-184.8042743,-74.90267986,561.1085927,0.2258568944,0.5239096611,0.2702678768,0.1773356,1.3419849,-2.087889,1
370,529.0435203,-184.4211057,-75.5054532,565.331084,0.1802364144,0.1697515363,0.8302911081,0.12922435,0.99823475,-1.5506945,1
371,531.4359648,-184.5184273,-76.03628578,567.6731355,0.302594391,0.5987454976,0.6443289141,0.24972606,1.4324849,-1.7484288,1
372,533.8224833,-184.1977254,-76.2551112,569.8333824,0.4138537666,0.8873053157,0.7351948717,0.35993195,1.7265812,-1.6695933,1
373,538.8028399,-184.0479598,-76.30665769,574.4604845,0.06214019353,-0.1576528449,0.8016109347,0.008713614,0.6932234,-1.6279075,1
374,545.5938225,-183.7260777,-76.62031396,580.7740879,0.0194917037,-0.1564250153,0.494249708,-0.034454048,0.71075904,-1.9692849,0
375,548.0979839,-183.4989242,-76.65938115,583.0607595,0.06164529877,-0.158018848,0.7998969963,0.0077309962,0.7154162,-1.6763128,0
376,550.1471037,-183.3110325,-76.86917697,584.9560732,0.1061416494,0.06531360845,0.5847018282,0.051359005,0.94359916,-1.9018338,0
377,552.5475942,-182.8840799,-76.96539727,587.0937621,0.1566163038,0.2467908974,0.5138061072,0.10116519,1.1308442,-1.9849617,0
378,554.8567922,-182.741508,-77.1886253,589.2525851,0.1840170516,0.2013178175,0.8285259141,0.12775154,1.090836,-1.6818336,0
379,557.2887284,-182.6818432,-77.55965297,591.573253,0.2129658004,0.4462533839,0.4546071257,0.1553763,1.3415474,-2.0679407,0
380,559.5842417,-182.1898194,-77.79360382,593.6155945,0.116619356,0.2726595798,0.1750595463,0.05756662,1.1734182,-2.3592622,0
381,562.0377338,-182.020439,-78.22168005,595.9333046,0.2042512933,0.3746086179,0.5748670507,0.14341524,1.2811825,-1.9718328,0
382,564.6682159,-181.5809283,-78.3398875,598.2967238,0.3807568871,0.6451327002,1.23456897,0.31913188,1.5580013,-1.3255216,0
383,566.9753709,-181.4042317,-79.06169678,600.5158488,0.3077151521,0.4942049129,1.054936483,0.24285647,1.4123433,-1.5168203,0
384,569.5801817,-180.9068276,-79.55301522,602.8909926,0.4561188019,0.7966378873,1.441915351,0.38858807,1.7207953,-1.1431601,0
385,571.9391018,-180.6645395,-79.96561094,605.1020238,0.3100080305,0.5060695251,1.057386428,0.24060296,1.4358568,-1.5396683,0
386,574.6471302,-180.215637,-80.11793198,607.5490743,0.1589738327,0.280167146,0.4885405693,0.08858778,1.216434,-2.122324,0
387,579.5869574,-179.5564923,-81.07515773,612.1557872,0.3520823602,0.6087225437,1.153602026,0.27701557,1.556673,-1.4824508,0
388,582.0542617,-179.1035779,-81.69006193,614.4415927,0.3944047016,0.8464002708,0.936029656,0.3161281,1.8001183,-1.712708,0
389,586.1290471,-178.3963201,-82.41208411,618.1943518,0.4687231886,0.8526678577,1.469897542,0.38656366,1.8159865,-1.1997181,0
390,587.1791999,-178.2099531,-82.60440024,619.1620874,0.4175622817,0.8353951549,1.153964759,0.33439353,1.8013083,-1.5210779,0
391,592.399003,-177.1716505,-84.23116591,624.0362396,0.6322007437,1.501011322,1.271440373,0.54047066,2.4788616,-1.4305067,0
392,596.4417473,-176.4323684,-84.81179016,627.7453285,0.532554271,1.164640699,1.305778054,0.43752465,2.1522274,-1.416979,1
393,599.0083295,-176.1752556,-84.89045819,630.1230776,0.512905663,1.385600575,0.7336699987,0.41753167,2.3795881,-2.0021596,1
394,601.7160344,-175.596314,-86.41951204,632.7436836,0.3425389847,0.6953582139,0.9477028087,0.23938121,1.69522,-1.8021823,1
395,604.2137061,-175.3785393,-86.34976633,635.0497131,0.4237950002,1.048823142,0.8203258503,0.32103416,2.0549796,-1.9422497,1
396,606.9939961,-174.9227593,-86.87713684,637.6419949,0.3877323636,0.8110016675,1.053850006,0.28216985,1.8238692,-1.7230532,1
397,609.6950754,-174.7506761,-87.40941834,640.2392295,0.5231055576,1.276868592,1.08312704,0.4151856,2.29619,-1.7074804,1
